,administrative,administrative_duration,informational,informational_duration,productrelated,productrelated_duration,bouncerates,exitrates,pagevalues,specialday,month,operatingsystems,browser,region,traffictype,visitortype,weekend,revenue
10615,0,0.0,0,0.0,3,71.16666667,0.066666667,0.083333333,0.0,0.0,Nov,Linux,Chrome,Central,Referral,Returning_Visitor,False,True
10620,12,251.6190476,1,44.0,69,2269.732143,0.0,0.007,0.093546949,0.0,Dec,Windows,Chrome,Eastern,Organic,Returning_Visitor,False,True
10623,9,296.1166667,1,26.5,79,5057.175,0.002298851,0.022687466,17.78922266,0.0,Nov,Windows,Chrome,Central,Paid media,Returning_Visitor,False,True
10629,0,0.0,0,0.0,64,1558.361111,0.0046875,0.021875,0.0,0.0,Nov,Windows,Mozilla,Eastern,Organic,Returning_Visitor,False,True
10638,12,152.75,6,1024.25,127,3247.644636,0.008844998,0.017025608,33.85339122,0.0,Nov,Linux,Safari,Central,Organic,Returning_Visitor,True,True
10644,5,194.2857143,4,162.75,98,5325.234886,0.001941748,0.012604407,56.1773806,0.0,Nov,Windows,Chrome,Central,Paid media,Returning_Visitor,True,True
10650,0,0.0,0,0.0,23,517.0357143,0.0,0.00952381,23.30000662,0.0,Dec,Ubuntu,Chrome,South-West,Organic,New_Visitor,False,True
10654,0,0.0,0,0.0,53,3575.0,0.0,0.003846154,119.8943327,0.0,Nov,Windows,Opera,North-West,Organic,Returning_Visitor,False,True
10659,0,0.0,0,0.0,12,153.625,0.0,0.008333333,0.0,0.0,Nov,Windows,Chrome,Eastern,Organic,New_Visitor,False,True
10663,11,424.475,5,185.75,76,2642.458333,0.011481481,0.026290598,0.0,0.0,Nov,Windows,Chrome,Central,Organic,Returning_Visitor,True,True
10664,4,356.5,0,0.0,15,1992.916667,0.0,0.014285714,17.85338057,0.0,Dec,Windows,Mozilla,Central,Direct,Returning_Visitor,False,True
10668,2,166.9166667,7,115.0,233,7952.491839,0.001834947,0.019045831,8.920900783,0.0,Nov,Windows,Chrome,Central,Organic,Returning_Visitor,False,True
10679,6,215.25,0,0.0,29,672.125,0.0,0.011764706,22.82159308,0.0,Nov,Windows,Chrome,Central,Offline channels,New_Visitor,True,True
10684,0,0.0,0,0.0,10,444.5,0.0,0.02,13.9394091,0.0,Nov,Windows,Chrome,Central,Direct,Returning_Visitor,False,True
10692,11,192.847619,0,0.0,186,6975.887249,0.003163265,0.00929719,14.45829487,0.0,Nov,Mac OS,Safari,Eastern,Organic,Returning_Visitor,False,True
10698,0,0.0,0,0.0,16,318.75,0.0,0.004166667,0.0,0.0,Nov,Windows,Chrome,Southern,Direct,Returning_Visitor,False,True
10700,0,0.0,0,0.0,9,608.75,0.0,0.025,42.422531,0.0,Dec,Windows,Chrome,North-East,Organic,Returning_Visitor,False,True
10709,13,340.5916667,0,0.0,43,863.3468254,0.0,0.006730769,40.01028435,0.0,Nov,Windows,Chrome,Western,Direct,Returning_Visitor,False,True
10712,5,85.33333333,3,8.0,213,8591.591742,0.003993856,0.01587654,8.024865728,0.0,Nov,Windows,Chrome,Central,Paid media,Returning_Visitor,False,True
10715,12,1098.5,1,0.0,115,6367.506345,0.016,0.030930013,0.0,0.0,Nov,Mac OS,Safari,Central,Referral,Returning_Visitor,False,True
10720,5,114.25,0,0.0,107,9126.982468,0.005612245,0.017992979,0.0,0.0,Nov,Windows,Chrome,Central,Organic,Returning_Visitor,False,True
10732,2,31.0,0,0.0,88,5321.441032,0.016853933,0.019314057,25.74700712,0.0,Nov,Linux,Chrome,Central,Organic,Returning_Visitor,False,True
10734,3,99.75,0,0.0,89,2520.056936,0.002173913,0.012934783,40.51760545,0.0,Nov,Windows,Chrome,Central,Referral,Returning_Visitor,False,True
10741,0,0.0,0,0.0,13,541.9166667,0.0,0.015384615,26.09995422,0.0,Dec,Windows,Mozilla,Central,Organic,New_Visitor,False,True
10743,0,0.0,2,63.5,14,376.0,0.0375,0.040625,0.0,0.0,Nov,Windows,Chrome,Northern,Others,Returning_Visitor,True,True
10762,4,96.25,0,0.0,67,3763.000758,0.0,0.003076923,15.84839963,0.0,Nov,Windows,Mozilla,North-East,Referral,Other,False,True
10765,0,0.0,0,0.0,7,491.5833333,0.0,0.008333333,45.9675105,0.0,Dec,Linux,Chrome,Western,Organic,New_Visitor,True,True
10775,3,173.9444444,0,0.0,14,890.5277778,0.0,0.028571429,52.74177636,0.0,Dec,Ubuntu,Opera,South-East,Paid media,Returning_Visitor,False,True
10780,2,36.5,0,0.0,80,2762.770833,0.0,0.006410256,10.0986778,0.0,Nov,Ubuntu,Chrome,Eastern,Organic,Returning_Visitor,False,True
10787,0,0.0,0,0.0,110,5244.471512,0.002201835,0.013960708,0.0,0.0,Nov,Windows,Chrome,Central,Organic,Returning_Visitor,False,True
10789,1,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Nov,Linux,Chrome,Eastern,Offline channels,Returning_Visitor,False,True
10793,0,0.0,0,0.0,10,443.75,0.06,0.07,38.19240444,0.0,Nov,Mac OS,WebView,South-West,Direct,Returning_Visitor,False,True
10797,0,0.0,0,0.0,21,517.5416667,0.0,0.010526316,16.1585582,0.0,Nov,Mac OS,Safari,Eastern,Offline channels,Returning_Visitor,False,True
10802,1,29.5,0,0.0,50,1831.903509,0.0,0.010333333,52.03463312,0.0,Dec,Windows,Mozilla,Eastern,Offline channels,Returning_Visitor,False,True
10812,1,30.25,0,0.0,13,392.1875,0.0,0.005128205,60.26309658,0.0,Dec,Mac OS,WebView,Central,Others,New_Visitor,False,True
10815,5,41.7,1,114.0,401,14568.16201,0.006633907,0.020148947,3.546315545,0.0,Nov,Windows,Chrome,Western,Direct,Returning_Visitor,False,True
10821,2,18.75,4,355.5,57,1182.590278,0.015384615,0.027094017,14.15437174,0.0,Nov,Mac OS,Safari,Central,Paid media,Returning_Visitor,False,True
10825,3,40.25,3,9.0,26,683.0292208,0.006451613,0.032319508,0.0,0.0,Nov,Mac OS,Safari,Central,Organic,Returning_Visitor,False,True
10827,7,167.375,6,135.0,155,4263.977734,0.005373737,0.012004543,112.6661365,0.0,Nov,Mac OS,Chrome,Central,Organic,Returning_Visitor,False,True
10828,0,0.0,0,0.0,4,87.875,0.0,0.026666667,0.0,0.0,Nov,Mac OS,Safari,Western,Paid media,Returning_Visitor,True,True
10832,0,0.0,1,0.0,46,2183.8875,0.0,0.010638298,0.0,0.0,Nov,Windows,Chrome,North-East,Offline channels,Returning_Visitor,False,True
10833,13,448.0621212,2,504.5,171,5341.784253,0.009401851,0.016398799,12.09622118,0.0,Nov,Linux,Chrome,Central,Social networks,Returning_Visitor,False,True
10834,0,0.0,0,0.0,47,3650.316667,0.0,0.003333333,97.19657367,0.0,Nov,Windows,Chrome,Central,Paid media,Returning_Visitor,False,True
10844,0,0.0,0,0.0,48,1900.675,0.008510638,0.009574468,0.0,0.0,Nov,Mac OS,Safari,Eastern,Paid media,Returning_Visitor,True,True
10853,0,0.0,0,0.0,12,366.5,0.0,0.016666667,287.9537928,0.0,Dec,Windows,Chrome,Central,Organic,New_Visitor,False,True
10863,5,248.9214286,0,0.0,131,6225.988835,0.003562341,0.025012117,7.963976424,0.0,Nov,Windows,Chrome,Northern,Organic,Returning_Visitor,True,True
10869,0,0.0,4,122.5,330,11208.35506,0.008042825,0.022913324,0.0,0.0,Nov,Windows,Chrome,Central,Organic,Returning_Visitor,False,True
10875,15,176.489011,1,32.75,95,3879.83176,0.001960784,0.017745098,0.0,0.0,Nov,Linux,Chrome,Eastern,Paid media,Returning_Visitor,True,True
10877,8,212.625,3,124.5,52,968.1964286,0.0,0.005172414,214.3066627,0.0,Nov,Windows,Chrome,Central,Organic,Returning_Visitor,False,True
10881,7,69.875,0,0.0,33,1051.125,0.0,0.010526316,25.12339065,0.0,Nov,Windows,Chrome,North-East,Others,Returning_Visitor,True,True
10883,1,104.0,0,0.0,5,152.5,0.028571429,0.057142857,64.95645099,0.0,Dec,Windows,Others,North-East,Others,Returning_Visitor,False,True
10885,3,105.0,1,0.0,286,9952.349817,0.004181185,0.015495489,0.0,0.0,Nov,Windows,Chrome,Central,Organic,Returning_Visitor,False,True
10889,3,555.5,0,0.0,58,2034.261905,0.00862069,0.035172414,0.0,0.0,Nov,Windows,Chrome,Central,Direct,Returning_Visitor,False,True
10904,6,186.5,0,0.0,16,476.25,0.011111111,0.038888889,16.04403014,0.0,Dec,Windows,Chrome,Eastern,Direct,Returning_Visitor,False,True
10906,0,0.0,0,0.0,22,348.5,0.004545455,0.022727273,0.0,0.0,Nov,Windows,Chrome,Central,Direct,Returning_Visitor,True,True
10908,10,392.0,2,193.1666667,106,3711.605357,0.001754386,0.012573099,0.850509525,0.0,Nov,Windows,Chrome,Central,Direct,Returning_Visitor,False,True
10919,1,3.0,0,0.0,161,3763.447588,0.001666667,0.012346041,0.0,0.0,Nov,Mac OS,Safari,Central,Organic,Returning_Visitor,False,True
10927,7,397.6309524,1,88.5,107,6449.457197,0.010353866,0.031510604,5.391767492,0.0,Nov,Windows,Chrome,North-East,Direct,Returning_Visitor,False,True
10930,9,210.625,3,143.5,167,8249.106771,0.006940472,0.021347061,2.907879344,0.0,Nov,Mac OS,Safari,Central,Paid media,Returning_Visitor,False,True
10935,5,71.0,0,0.0,57,1422.909324,0.005263158,0.018891527,13.55041394,0.0,Nov,Windows,Mozilla,Western,Organic,Returning_Visitor,False,True
10941,16,485.9065934,2,19.0,42,753.6373626,0.0,0.011568627,31.63684138,0.0,Nov,Windows,Chrome,Central,Offline channels,Returning_Visitor,False,True
10954,7,122.0,3,40.0,111,3154.970833,0.003448276,0.014655172,2.613062787,0.0,Dec,Windows,Chrome,Central,Direct,Returning_Visitor,True,True
10956,15,238.5833333,3,119.5,147,2933.695013,0.003797468,0.016656739,18.1270044,0.0,Nov,Windows,Chrome,Central,Direct,Returning_Visitor,False,True
10957,0,0.0,0,0.0,10,411.9166667,0.0,0.036190476,0.0,0.0,Dec,Linux,Chrome,Central,Organic,Returning_Visitor,False,True
10972,1,81.0,0,0.0,93,3359.625,0.0,0.015104167,0.0,0.0,Nov,Windows,Chrome,Eastern,Direct,Returning_Visitor,False,True
10973,0,0.0,1,39.5,357,8864.036841,0.001685393,0.007310889,9.964255807,0.0,Nov,Windows,Chrome,Central,Organic,Returning_Visitor,False,True
10977,8,974.0,0,0.0,32,1003.416667,0.005263158,0.010526316,16.61144026,0.0,Dec,Windows,Yandex,Southern,Organic,New_Visitor,True,True
10980,0,0.0,0,0.0,50,1241.75,0.0,0.008163265,47.83758971,0.0,Nov,Windows,Yandex,Central,Organic,New_Visitor,False,True
10987,10,204.0952381,1,170.0,138,4042.949908,0.004026846,0.01446207,18.21579469,0.0,Dec,Windows,Chrome,Central,Paid Search,Returning_Visitor,False,True
10992,2,30.0,0,0.0,77,2531.342297,0.003037975,0.015696203,12.99938379,0.0,Nov,Mac OS,Safari,North-West,Offline channels,Returning_Visitor,False,True
10995,9,354.2916667,0,0.0,79,4409.3,0.007228916,0.011546722,12.07905093,0.0,Nov,Linux,Chrome,Northern,Referral,Returning_Visitor,False,True
11007,0,0.0,0,0.0,39,1262.651515,0.005128205,0.007264957,0.0,0.0,Nov,Linux,Chrome,Northern,Paid media,Returning_Visitor,False,True
11008,2,43.5,0,0.0,26,971.6666667,0.0,0.009259259,15.1510483,0.0,Dec,Windows,Chrome,Eastern,Organic,Returning_Visitor,False,True
11025,3,215.0,0,0.0,53,1481.429167,0.001851852,0.012345679,56.31760103,0.0,Nov,Mac OS,WebView,Central,Others,Returning_Visitor,True,True
11030,0,0.0,0,0.0,37,1212.0,0.010810811,0.017117117,0.0,0.0,Nov,Windows,Chrome,North-West,Organic,Returning_Visitor,False,True
11033,3,199.0,0,0.0,34,1425.566667,0.0,0.008823529,0.0,0.0,Nov,Windows,Chrome,North-East,Organic,New_Visitor,False,True
11037,0,0.0,0,0.0,36,777.3333333,0.0,0.005882353,89.2954867,0.0,Dec,Linux,Chrome,Western,Offline channels,New_Visitor,True,True
11038,0,0.0,0,0.0,23,736.2333333,0.004545455,0.013636364,140.6621366,0.0,Dec,Mac OS,WebView,Central,Others,New_Visitor,False,True
11065,1,8.214285714,3,62.5,166,9666.857845,0.002380952,0.012980504,29.34770837,0.0,Nov,Windows,Chrome,Central,Organic,Returning_Visitor,False,True
11067,4,34.83333333,2,33.75,32,929.0833333,0.005714286,0.016190476,34.29431289,0.0,Dec,Windows,Chrome,Central,Organic,New_Visitor,False,True
11076,0,0.0,1,273.0,22,2386.0,0.0,0.020289855,0.0,0.0,Dec,Windows,Chrome,North-West,Organic,New_Visitor,False,True
11083,1,11.0,0,0.0,20,1166.333333,0.0,0.002631579,14.1273698,0.0,Nov,Windows,Chrome,Northern,Organic,Returning_Visitor,True,True
11088,0,0.0,0,0.0,48,1607.191667,0.0,0.004609929,5.157803677,0.0,Dec,Mac OS,Safari,Central,Organic,Returning_Visitor,True,True
11094,0,0.0,0,0.0,79,4709.992857,0.0,0.005574489,0.0,0.0,Nov,Windows,Chrome,North-West,Organic,New_Visitor,False,True
11097,3,29.25,0,0.0,32,1729.75,0.0,0.005714286,16.7293697,0.0,Dec,Windows,Mozilla,Eastern,Organic,New_Visitor,False,True
11103,11,353.125,6,230.25,85,3725.670725,0.007446809,0.014960902,2.527217484,0.0,Dec,Linux,Chrome,North-West,Direct,Returning_Visitor,False,True
11104,4,39.58333333,0,0.0,115,2547.717986,0.003478261,0.007207729,13.26221446,0.0,Nov,Windows,Chrome,Western,Paid media,Returning_Visitor,False,True
11112,0,0.0,4,14.0,8,284.7,0.016666667,0.047222222,0.0,0.0,Nov,Linux,Chrome,Southern,Organic,Returning_Visitor,False,True
11113,3,39.875,1,414.5,88,4937.639583,0.002173913,0.005857488,25.57242933,0.0,Nov,Windows,Safari,Central,Organic,Returning_Visitor,False,True
11118,2,992.7142857,5,809.5,28,1793.214286,0.005714286,0.016428571,9.69917706,0.0,Nov,Windows,Chrome,Central,Paid media,Returning_Visitor,False,True
11120,5,145.0,2,349.0,33,2161.133333,0.012820513,0.044786325,16.58165201,0.0,Nov,Windows,Chrome,Southern,Direct,Returning_Visitor,False,True
11122,8,164.4,0,0.0,33,865.8071429,0.0,0.012280702,61.61833364,0.0,Dec,Windows,Chrome,South-East,Organic,New_Visitor,False,True
11124,8,318.8012821,3,164.0,107,4447.110508,0.001169591,0.013146819,0.0,0.0,Nov,Windows,Chrome,Central,Referral,Returning_Visitor,False,True
11127,6,145.0,0,0.0,85,1704.580556,0.002930403,0.02539857,0.0,0.0,Nov,Mac OS,Chrome,Eastern,Organic,Returning_Visitor,False,True
11128,5,77.08333333,2,96.5,15,2106.833333,0.014285714,0.037301587,0.0,0.0,Nov,Mac OS,Safari,Western,Organic,Returning_Visitor,True,True
11133,1,12.0,0,0.0,43,851.8857143,0.0,0.009883721,11.65996434,0.0,Nov,Windows,Chrome,Central,Organic,Returning_Visitor,False,True
11135,2,45.5,0,0.0,22,535.0,0.0,0.025,9.650250036,0.0,Nov,Windows,Chrome,Eastern,Others,Returning_Visitor,True,True
11137,9,250.2222222,5,343.875,82,5076.380556,0.0,0.010982424,28.41708136,0.0,Dec,Linux,Chrome,Central,Social networks,Returning_Visitor,False,True
11138,2,42.5,2,10.0,43,1543.5,0.0,0.004444444,8.671344071,0.0,Dec,Unix,Others,North-East,Others,Other,False,True
11143,1,8.0,1,47.5,46,689.0606061,0.002272727,0.012062937,1.125146064,0.0,Nov,Windows,Chrome,Northern,Others,Returning_Visitor,True,True
11149,0,0.0,0,0.0,13,524.0,0.0,0.016666667,45.4642609,0.0,Nov,Windows,Mozilla,North-East,Offline channels,New_Visitor,True,True
11152,11,162.75,3,67.5,80,2453.177381,0.004022989,0.017778905,4.289678861,0.0,Nov,Windows,Chrome,Eastern,Organic,Returning_Visitor,False,True
11156,1,10.0,0,0.0,12,220.2666667,0.0,0.02,60.622383,0.0,Nov,Mac OS,Safari,Central,Offline channels,New_Visitor,True,True
11165,2,45.5,0,0.0,39,2011.041667,0.0,0.0125,53.73655336,0.0,Nov,Windows,Chrome,Central,Offline channels,Returning_Visitor,False,True
11171,8,268.25,0,0.0,71,2426.791667,0.002702703,0.010810811,33.86849093,0.0,Nov,Windows,Chrome,Central,Offline channels,Returning_Visitor,False,True
11173,2,38.0,0,0.0,3,33.33333333,0.0,0.030555556,0.0,0.0,Nov,Windows,Chrome,South-West,Paid media,Returning_Visitor,False,True
11179,1,9.0,0,0.0,13,858.8333333,0.014285714,0.051190476,0.0,0.0,Nov,Mac OS,Safari,North-West,Others,Returning_Visitor,False,True
11181,0,0.0,2,48.5,59,2195.283333,0.009836066,0.030601093,0.0,0.0,Nov,Windows,Chrome,Southern,Organic,Returning_Visitor,False,True
11183,0,0.0,0,0.0,16,865.5833333,0.0,0.002083333,93.77761706,0.0,Dec,Mac OS,Safari,Central,Organic,New_Visitor,True,True
11185,0,0.0,0,0.0,58,1893.444444,0.002380952,0.019047619,0.0,0.0,Nov,Mac OS,Safari,North-West,Paid media,Returning_Visitor,True,True
11188,2,19.0,0,0.0,28,1183.65,0.0,0.006896552,21.2112655,0.0,Dec,Linux,Others,North-East,Organic,Returning_Visitor,False,True
11195,0,0.0,0,0.0,17,356.0833333,0.0,0.013333333,151.5650523,0.0,Nov,Windows,Opera,South-East,Offline channels,New_Visitor,False,True
11198,1,96.66666667,0,0.0,23,1605.875,0.031818182,0.05030303,54.10230816,0.0,Dec,Windows,Chrome,Northern,Paid media,Returning_Visitor,False,True
11199,1,52.5,0,0.0,162,3608.432937,0.001242236,0.004347826,54.0486956,0.0,Nov,Windows,Chrome,Southern,Organic,New_Visitor,False,True
11203,0,0.0,0,0.0,31,2767.625,0.0,0.006896552,52.67778465,0.0,Nov,Unix,Others,North-East,Others,Other,False,True
11206,1,0.0,0,0.0,106,4568.338675,0.003647799,0.013529215,0.0,0.0,Nov,Mac OS,Safari,Northern,Paid media,Returning_Visitor,False,True
11209,0,0.0,0,0.0,6,172.2083333,0.033333333,0.044444444,0.0,0.0,Dec,Linux,Chrome,North-West,Organic,New_Visitor,False,True
11218,12,198.7727273,4,11.0,76,4514.739394,0.010978836,0.024656643,0.0,0.0,Nov,Windows,Chrome,Eastern,Direct,Returning_Visitor,False,True
11226,3,40.0,0,0.0,24,3830.0,0.0,0.025333333,0.0,0.0,Nov,Mac OS,Safari,Southern,Offline channels,New_Visitor,False,True
11232,12,1276.264286,0,0.0,118,3215.173074,0.0,0.005446194,22.45841786,0.0,Nov,Linux,Chrome,South-West,Referral,Returning_Visitor,False,True
11242,6,49.08333333,1,619.5,58,2572.429487,0.00625,0.020729167,0.0,0.0,Nov,Mac OS,Chrome,Central,Organic,Returning_Visitor,False,True
11249,5,36.0,0,0.0,237,6817.942235,0.00167364,0.01380616,3.960306296,0.0,Nov,Windows,Chrome,Central,Referral,Returning_Visitor,False,True
11250,4,712.0,0,0.0,77,3785.5625,0.002564103,0.00982906,0.0,0.0,Nov,Windows,Chrome,Northern,Offline channels,New_Visitor,False,True
11257,2,270.0,3,228.5,13,2451.0,0.0,0.021428571,42.22150549,0.0,Nov,Windows,Chrome,Western,Organic,Returning_Visitor,False,True
11258,14,367.25,3,400.375,195,7980.363439,7.5e-05,0.005865824,3.86863332,0.0,Nov,Windows,Chrome,Northern,Direct,Returning_Visitor,True,True
11262,2,58.5,0,0.0,28,968.6666667,0.013793103,0.024712644,14.02863873,0.0,Nov,Windows,Opera,Central,Referral,Returning_Visitor,False,True
11264,5,400.0,0,0.0,20,991.5,0.0,0.013043478,22.13419743,0.0,Dec,Windows,Chrome,Eastern,Organic,Returning_Visitor,False,True
11269,5,166.3333333,1,0.0,38,1869.45119,0.004545455,0.010037879,0.0,0.0,Dec,Windows,Mozilla,South-West,Organic,New_Visitor,False,True
11273,0,0.0,0,0.0,26,875.1559524,0.0,0.001333333,40.42327574,0.0,Nov,Windows,Chrome,Southern,Organic,Returning_Visitor,False,True
11279,0,0.0,0,0.0,38,2232.833333,0.0,0.026315789,0.0,0.0,Nov,Windows,Chrome,Northern,Organic,Returning_Visitor,True,True
11284,6,123.4642857,0,0.0,34,1570.469048,0.001052632,0.010431717,19.66912605,0.0,Dec,Windows,Chrome,Northern,Others,Returning_Visitor,True,True
11291,3,28.0,0,0.0,20,633.75,0.0,0.019047619,32.43717827,0.0,Dec,Windows,Yandex,Central,Direct,Returning_Visitor,True,True
11295,6,116.6973684,0,0.0,171,9405.836721,0.008313228,0.028256171,0.0,0.0,Dec,Linux,Chrome,Eastern,Organic,Returning_Visitor,False,True
11303,0,0.0,0,0.0,39,2034.466667,0.005128205,0.015555556,0.0,0.0,Nov,Windows,Chrome,Central,Organic,Returning_Visitor,True,True
11307,0,0.0,0,0.0,12,680.5,0.0,0.018181818,42.422531,0.0,Dec,Windows,Chrome,North-West,Paid media,Returning_Visitor,False,True
11308,6,723.5,2,410.5,5,109.0,0.0,0.015384615,0.0,0.0,Nov,Windows,Opera,Northern,Organic,Other,False,True
11310,0,0.0,0,0.0,7,343.25,0.0,0.028571429,49.36350729,0.0,Nov,Windows,Chrome,Northern,Others,Returning_Visitor,True,True
11311,8,205.25,0,0.0,155,4502.511111,0.000176367,0.010885984,3.801288988,0.0,Nov,Windows,Chrome,Central,Paid Search,Returning_Visitor,False,True
11313,9,576.6208333,0,0.0,57,1878.195833,0.003472222,0.010446429,5.002669777,0.0,Nov,Windows,Chrome,Western,Offline channels,New_Visitor,False,True
11321,6,91.25,0,0.0,56,955.5432151,0.007494145,0.010650662,0.0,0.0,Nov,Linux,Chrome,Western,Organic,Returning_Visitor,True,True
11322,1,25.5,0,0.0,10,361.5,0.0,0.02,60.01343064,0.0,Dec,Windows,Chrome,Central,Direct,Returning_Visitor,False,True
11342,6,137.9166667,0,0.0,92,3163.14329,0.001075269,0.0095145,32.22246226,0.0,Nov,Windows,Chrome,Central,Direct,Returning_Visitor,False,True
11344,1,585.5,0,0.0,80,3634.141512,0.004320988,0.007864356,26.41113767,0.0,Nov,Linux,Chrome,Northern,Organic,Returning_Visitor,False,True
11349,5,72.5,0,0.0,55,936.1333333,0.003571429,0.020238095,23.27552205,0.0,Nov,Windows,Chrome,Central,Organic,Returning_Visitor,False,True
11351,8,335.875,2,75.25,18,1494.125,0.0,0.022,12.60913229,0.0,Nov,Windows,Chrome,North-East,Paid media,Returning_Visitor,False,True
11367,8,213.75,2,45.5,30,2054.841667,0.0,0.001041667,21.9646242,0.0,Dec,Mac OS,Safari,North-West,Organic,New_Visitor,False,True
11370,1,20.0,0,0.0,18,375.5547619,0.0,0.0125,32.3171163,0.0,Nov,Windows,Chrome,South-East,Referral,Returning_Visitor,False,True
11377,0,0.0,0,0.0,33,1996.816667,0.0,0.00625,44.06491359,0.0,Nov,Ubuntu,Chrome,North-West,Organic,Returning_Visitor,False,True
11379,1,26.5,0,0.0,13,470.5,0.0,0.016666667,41.422095,0.0,Nov,Mac OS,Safari,Western,Organic,New_Visitor,False,True
11382,3,19.0,0,0.0,120,3013.116917,0.001680672,0.007407748,14.18391563,0.0,Nov,Windows,Opera,Central,Organic,Returning_Visitor,False,True
11385,6,106.0,0,0.0,42,1384.197436,0.0,0.004651163,136.937958,0.0,Dec,Unix,Others,North-East,Others,Other,False,True
11399,4,54.5,0,0.0,74,1599.994589,0.0,0.002631579,67.26616125,0.0,Dec,Windows,Mozilla,North-West,Organic,Returning_Visitor,False,True
11408,10,261.5,1,55.5,122,3411.955853,0.01056,0.029876364,0.0,0.0,Nov,Windows,Chrome,Central,Social networks,Returning_Visitor,False,True
11422,2,113.5,0,0.0,37,1344.340476,0.0,0.005405405,11.77908986,0.0,Dec,Windows,Chrome,Eastern,Organic,New_Visitor,False,True
11430,1,57.5,0,0.0,23,914.3333333,0.0,0.008695652,23.18305163,0.0,Dec,Ubuntu,Opera,Central,Offline channels,New_Visitor,True,True
11431,2,33.5,0,0.0,23,833.6695513,0.009090909,0.012947658,29.38287135,0.0,Dec,Windows,Chrome,Central,Organic,Returning_Visitor,False,True
11432,4,32.75,0,0.0,13,704.0,0.0,0.024285714,76.79037287,0.0,Dec,Windows,Chrome,Central,Organic,Returning_Visitor,False,True
11433,0,0.0,1,22.0,81,2253.799603,0.011463415,0.015875182,0.0,0.0,Nov,Linux,Chrome,Central,Organic,Returning_Visitor,True,True
11434,8,46.875,3,10.0,111,5358.375439,0.0,0.011957672,10.21771151,0.0,Nov,Windows,Chrome,Central,Others,Returning_Visitor,False,True
11437,3,37.0,0,0.0,21,1231.5,0.0,0.016,0.0,0.0,Nov,Windows,Mozilla,North-East,Offline channels,New_Visitor,True,True
11442,4,190.5,3,575.0,30,2375.083333,0.0,0.011111111,34.79013586,0.0,Dec,Windows,Chrome,Eastern,Organic,New_Visitor,False,True
11443,0,0.0,0,0.0,19,577.5416667,0.0,0.011764706,90.9285217,0.0,Nov,Windows,Chrome,Central,Organic,Returning_Visitor,False,True
11446,11,281.3333333,0,0.0,41,1167.95,0.0,0.011347518,7.907379545,0.0,Nov,Mac OS,Safari,Eastern,Organic,New_Visitor,True,True
11447,4,94.25,3,79.5,77,3719.643711,0.002469136,0.010684624,14.96948769,0.0,Nov,Linux,Chrome,Eastern,Referral,Returning_Visitor,False,True
